Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
19/03/2020,ID-SN,Sulawesi Selatan,1,0,0,1,1,0,0,1,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.11,0.11,0.00,0.00,0.00%,0.00%,,
19/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
19/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
20/03/2020,ID-BT,Banten,0,1,0,-1,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.09,0.37,66.67%,0.00%,1.00,1.00
20/03/2020,ID-JK,DKI Jakarta,1,3,1,-3,20,18,10,-8,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.09,1.84,0.28,1.66,90.00%,50.00%,1.00,
20/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,1,0,1,0,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.00,0.00,0.00%,100.00%,1.00,1.00
20/03/2020,IDN,Indonesia,60,7,2,51,369,32,17,320,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.23,1.39,0.03,0.12,8.67%,4.61%,0.73,1.17
20/03/2020,ID-JB,Jawa Barat,16,2,0,14,51,6,5,40,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.35,1.13,0.04,0.13,11.76%,9.80%,2.29,2.00
20/03/2020,ID-JT,Jawa Tengah,2,0,0,2,4,1,0,3,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.05,0.11,0.00,0.03,25.00%,0.00%,2.00,1.00
20/03/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
20/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,0,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,1.97,0.00,0.00,0.00%,0.00%,1.00,1.00
20/03/2020,ID-SN,Sulawesi Selatan,0,0,0,0,1,0,0,1,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.00,0.11,0.00,0.00,0.00%,0.00%,0.00,1.00
20/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
20/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
21/03/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,0.00
21/03/2020,ID-JK,DKI Jakarta,0,3,6,-9,20,21,16,-17,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.00,1.84,0.28,1.94,105.00%,80.00%,0.00,1.00
21/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,1,0,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.00,0.00,0.00%,100.00%,1.00,1.00
21/03/2020,IDN,Indonesia,81,6,3,72,450,38,20,392,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.31,1.70,0.02,0.14,8.44%,4.44%,1.35,0.86
21/03/2020,ID-JB,Jawa Barat,5,0,0,5,56,6,5,45,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.11,1.24,0.00,0.13,10.71%,8.93%,0.31,0.00
21/03/2020,ID-JT,Jawa Tengah,1,1,0,0,5,2,0,3,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.03,0.14,0.03,0.05,40.00%,0.00%,0.50,
21/03/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
21/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,0,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,1.97,0.00,0.00,0.00%,0.00%,1.00,1.00
21/03/2020,ID-SN,Sulawesi Selatan,0,0,0,0,1,0,0,1,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.00,0.11,0.00,0.00,0.00%,0.00%,1.00,1.00
21/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
21/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
22/03/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,1.00
22/03/2020,ID-JK,DKI Jakarta,0,0,3,-3,20,21,19,-20,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.00,1.84,0.00,1.94,105.00%,95.00%,1.00,0.00
22/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,0,1,0,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.00,0.00,0.00%,100.00%,1.00,1.00
22/03/2020,IDN,Indonesia,64,10,9,45,514,48,29,437,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.24,1.94,0.04,0.18,9.34%,5.64%,0.79,1.67
22/03/2020,ID-JB,Jawa Barat,3,3,0,0,59,9,5,45,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.07,1.31,0.07,0.20,15.25%,8.47%,0.60,
22/03/2020,ID-JT,Jawa Tengah,0,0,0,0,5,2,0,3,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.00,0.14,0.00,0.05,40.00%,0.00%,0.00,0.00
22/03/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
22/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,7,0,0,7,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,1.97,0.00,0.00,0.00%,0.00%,1.00,1.00
22/03/2020,ID-MA,Maluku,1,0,0,1,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.54,0.54,0.00,0.00,0.00%,0.00%,,
22/03/2020,ID-PA,Papua,2,0,0,2,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,0.46,0.46,0.00,0.00,0.00%,0.00%,,
22/03/2020,ID-SN,Sulawesi Selatan,0,0,0,0,1,0,0,1,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.00,0.11,0.00,0.00,0.00%,0.00%,1.00,1.00
22/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
22/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
23/03/2020,ID-BT,Banten,0,0,0,0,6,4,0,2,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,0.00%,1.00,1.00
23/03/2020,ID-JK,DKI Jakarta,0,0,0,0,20,21,19,-20,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.00,1.84,0.00,1.94,105.00%,95.00%,1.00,1.00
23/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,1,1,1,-1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.28,0.28,100.00%,100.00%,1.00,
23/03/2020,IDN,Indonesia,65,1,1,63,579,49,30,500,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.25,2.18,0.00,0.18,8.46%,5.18%,1.02,0.10
23/03/2020,ID-JB,Jawa Barat,8,2,0,6,67,11,5,51,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.18,1.48,0.04,0.24,16.42%,7.46%,2.67,0.67
23/03/2020,ID-JT,Jawa Tengah,3,0,0,3,8,2,0,6,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.08,0.22,0.00,0.05,25.00%,0.00%,,1.00
23/03/2020,ID-JI,Jawa Timur,0,0,0,0,2,0,1,1,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.00,0.00,0.00%,50.00%,1.00,1.00
23/03/2020,ID-KI,Kalimantan Timur,1,0,0,1,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.28,2.25,0.00,0.00,0.00%,0.00%,,1.00
23/03/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,0.54,0.00,0.00,0.00%,0.00%,0.00,1.00
23/03/2020,ID-MU,Maluku Utara,1,0,0,1,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.76,0.76,0.00,0.00,0.00%,0.00%,,
23/03/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,0.00,0.46,0.00,0.00,0.00%,0.00%,0.00,1.00
23/03/2020,ID-SN,Sulawesi Selatan,0,1,0,-1,1,1,0,0,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.00,0.11,0.11,0.11,100.00%,0.00%,1.00,
23/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
23/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
24/03/2020,ID-BT,Banten,0,0,1,-1,6,4,1,1,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,16.67%,1.00,1.00
24/03/2020,ID-JK,DKI Jakarta,0,20,3,-23,20,41,22,-43,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.00,1.84,1.84,3.78,205.00%,110.00%,1.00,
24/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,1,1,-1,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.00,0.28,100.00%,100.00%,1.00,0.00
24/03/2020,IDN,Indonesia,106,6,0,100,685,55,30,600,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.40,2.58,0.02,0.21,8.03%,4.38%,1.63,6.00
24/03/2020,ID-JB,Jawa Barat,1,0,1,0,68,11,6,51,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.02,1.51,0.00,0.24,16.18%,8.82%,0.13,0.00
24/03/2020,ID-JT,Jawa Tengah,1,1,0,0,9,3,0,6,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.03,0.25,0.03,0.08,33.33%,0.00%,0.33,
24/03/2020,ID-JI,Jawa Timur,0,1,0,-1,2,1,1,0,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.02,0.02,50.00%,50.00%,1.00,
24/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,0.00,1.00
24/03/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
24/03/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,0.00,1.00
24/03/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,0.00,0.46,0.00,0.00,0.00%,0.00%,1.00,1.00
24/03/2020,ID-SN,Sulawesi Selatan,2,0,0,2,3,1,0,2,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.21,0.32,0.00,0.11,33.33%,0.00%,,0.00
24/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
24/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
25/03/2020,ID-BT,Banten,0,0,0,0,6,4,1,1,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,16.67%,1.00,1.00
25/03/2020,ID-JK,DKI Jakarta,0,1,0,-1,20,42,22,-44,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,0.00,1.84,0.09,3.87,210.00%,110.00%,1.00,0.05
25/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,1,0,-1,1,2,1,-2,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.28,0.55,200.00%,100.00%,1.00,
25/03/2020,IDN,Indonesia,105,3,1,101,790,58,31,701,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.40,2.98,0.01,0.22,7.34%,3.92%,0.99,0.50
25/03/2020,ID-JB,Jawa Barat,4,0,0,4,72,11,6,55,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.09,1.59,0.00,0.24,15.28%,8.33%,4.00,1.00
25/03/2020,ID-JT,Jawa Tengah,18,1,0,17,27,4,0,23,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.49,0.74,0.03,0.11,14.81%,0.00%,18.00,1.00
25/03/2020,ID-JI,Jawa Timur,0,2,2,-4,2,3,3,-4,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.00,0.05,0.05,0.07,150.00%,150.00%,1.00,2.00
25/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,1.00,1.00
25/03/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
25/03/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
25/03/2020,ID-PA,Papua,0,0,0,0,2,0,0,2,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,13.869.603,-466.620.953,0.00,0.46,0.00,0.00,0.00%,0.00%,1.00,1.00
25/03/2020,ID-SN,Sulawesi Selatan,9,0,0,9,12,1,0,11,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,1.201.620.559,-3.731.080.714,0.95,1.27,0.00,0.11,8.33%,0.00%,4.50,1.00
25/03/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,3,0,0,3,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070.311,-4.124.688.793,0.00,1.14,0.00,0.00,0.00%,0.00%,1.00,1.00
25/03/2020,ID-SU,Sumatera Utara,0,0,0,0,1,1,0,0,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,9.905.196.442,2.191.894.453,0.00,0.07,0.00,0.07,100.00%,0.00%,1.00,1.00
26/03/2020,ID-AC,Aceh,1,0,0,1,1,0,0,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,9.691.052.174,4.225.614.628,0.19,0.19,0.00,0.00,0.00%,0.00%,,
26/03/2020,ID-BT,Banten,0,0,1,-1,6,4,2,0,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,1.061.090.043,-6.456.736.388,0.00,0.56,0.00,0.37,66.67%,33.33%,1.00,1.00
26/03/2020,ID-JK,DKI Jakarta,57,2,0,55,77,44,22,11,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,1.068.361.183,-6.204.698.991,5.26,7.10,0.18,4.06,57.14%,28.57%,,2.00
26/03/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,0,0,1,2,1,-2,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,1.104.448.783,-789.450.185,0.00,0.28,0.00,0.55,200.00%,100.00%,1.00,0.00
26/03/2020,IDN,Indonesia,103,20,4,79,893,78,35,780,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921.327,-0.789275,0.39,3.37,0.08,0.29,8.73%,3.92%,0.98,6.67
26/03/2020,ID-JB,Jawa Barat,7,0,0,7,79,11,6,62,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,1.076.037.083,-6.920.432.083,0.15,1.75,0.00,0.24,13.92%,7.59%,1.75,1.00
26/03/2020,ID-JT,Jawa Tengah,2,0,1,1,29,4,1,24,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,1.102.011.149,-7.259.097.177,0.05,0.80,0.00,0.11,13.79%,3.45%,0.11,0.00
26/03/2020,ID-JI,Jawa Timur,8,0,2,6,10,3,5,2,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,1.127.329.414,-7.723.345.579,0.20,0.25,0.00,0.07,30.00%,50.00%,,0.00
26/03/2020,ID-KT,Kalimantan Tengah,2,0,0,2,2,0,0,2,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,1.134.176.536,-1.602.484.653,0.78,0.78,0.00,0.00,0.00%,0.00%,,
26/03/2020,ID-KI,Kalimantan Timur,0,0,0,0,8,0,0,8,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,1.164.684.405,0.45385803,0.00,2.25,0.00,0.00,0.00%,0.00%,1.00,1.00
26/03/2020,ID-LA,Lampung,2,0,0,2,2,0,0,2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,1.050.214.366,-4.916.792.975,0.22,0.22,0.00,0.00,0.00%,0.00%,,
26/03/2020,ID-MA,Maluku,0,0,0,0,1,0,0,1,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576.792,-3.192.572,0.00,0.54,0.00,0.00,0.00%,0.00%,1.00,1.00
26/03/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,1.275.391.072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
